id_subsistema;id_estado;nom_modalidadeoperacao;nom_conjuntousina;nom_usina;id_ons;ceg;din_instante;val_ventoverificado;flg_dadoventoinvalido;val_geracaoestimada;val_geracaoverificada
NE;BA;Tipo II-C;Conj. Gentio do Ouro I;Laranjeiras V;BAELA5;EOL.CV.BA.032351-9.01;2025-05-01 00:00:00;1.196;0.0;0.124;0.036
NE;BA;Tipo II-C;Conj. Igaporã II;Licínio de Almeida;BAUELA;EOL.CV.BA.030317-8.01;2025-05-01 00:00:00;11.783;0.0;22.483;23.366
NE;BA;Tipo II-C;Conj. Brotas de Macaúbas;Macaúbas;BAUEMC;EOL.CV.BA.030283-0.01;2025-05-01 00:00:00;8.657;0.0;23.288;24.421
NE;BA;Tipo II-C;Conj. Serra Azul;Maniçoba;BAUEMN;EOL.CV.BA.031337-8.01;2025-05-01 00:00:00;9.875;0.0;22.664;10.225
NE;BA;Tipo II-C;Conj. Igaporã III 500 kV;Manineiro;BAEMNN;EOL.CV.BA.032245-8.01;2025-05-01 00:00:00;11.513;0.0;12.27;9.39
NE;BA;Tipo II-C;Conj. Araçás;Maron;BAUEMA;EOL.CV.BA.030768-8.01;2025-05-01 00:00:00;9.903;0.0;24.856;25.362
NE;BA;Tipo II-C;Conj. Morrão;Morrão;BAUEMR;EOL.CV.BA.030506-5.01;2025-05-01 00:00:00;12.297;0.0;29.164;28.819
NE;BA;Tipo II-C;Conj. Brotas de Macaúbas;Morro 1;BAMOR1;EOL.CV.BA.050844-6.01;2025-05-01 00:00:00;13.833;0.0;43.467;31.291
NE;BA;Tipo II-C;Conj. Brotas de Macaúbas;Morro 2;BAMOR2;EOL.CV.BA.050845-4.01;2025-05-01 00:00:00;15.211;0.0;32.453;33.205
NE;BA;Tipo II-C;Conj. Pedra Branca;Morro Branco I;BAEMBU;EOL.CV.BA.031336-0.01;2025-05-01 00:00:00;12.183;0.0;26.113;26.115
NE;BA;Tipo II-C;Conj. Arizona;Morro Branco II;BAMBD;EOL.CV.BA.032417-5.01;2025-05-01 00:00:00;11.093;0.0;23.579;23.913
NE;BA;Tipo II-C;Conj. Igaporã III 500 kV;Mulungu;BAEMLG;EOL.CV.BA.032362-4.01;2025-05-01 00:00:00;14.232;0.0;12.591;9.604
NE;BA;Tipo II-C;Conj. Pedra Branca;Mussambê;BAEMUS;EOL.CV.BA.031352-1.01;2025-05-01 00:00:00;11.672;0.0;22.383;19.714
NE;BA;Tipo II-C;Conj. Igaporã II;Nossa Senhora da Conceição;BAUENC;EOL.CV.BA.030318-6.01;2025-05-01 00:00:00;11.263;0.0;27.891;28.878
NE;BA;Tipo II-C;Conj. Brotas de Macaúbas;Novo Horizonte;BAUENH;EOL.CV.BA.030305-4.01;2025-05-01 00:00:00;14.49;0.0;28.391;28.774
NE;BA;Tipo II-C;Conj. Oitis;Oitis 21;BAOI21;EOL.CV.BA.044360-3.01;2025-05-01 00:00:00;7.947;0.0;21.105;17.136
NE;BA;Tipo II-C;Conj. Oitis;Oitis 22;BAOI22;EOL.CV.BA.044361-1.01;2025-05-01 00:00:00;7.156;0.0;18.812;12.481
NE;BA;Tipo II-C;Conj. Igaporã II;Pajeú do Vento;BAUEPV;EOL.CV.BA.030319-4.01;2025-05-01 00:00:00;12.39;0.0;25.777;26.386
NE;BA;Tipo II-C;Conj. GPEXPAN;Papagaio;BAEPPG;EOL.CV.BA.031511-7.01;2025-05-01 00:00:00;3.1;1.0;0.0;3.771
NE;BA;Tipo II-C;Conj. Igaporã III 500 kV;Pau D'Água;BAEPDA;EOL.CV.BA.032246-6.01;2025-05-01 00:00:00;13.765;0.0;11.918;11.968
NE;BA;Tipo II-C;Conj. Pindaí II 230 kV;Pau Santo;BAEPSA;EOL.CV.BA.032363-2.01;2025-05-01 00:00:00;9.677;0.0;12.566;11.089
NE;BA;Tipo II-C;Conj. Pedra Branca;Pedra Branca;BAUEPB;EOL.CV.BA.030443-3.01;2025-05-01 00:00:00;9.561;0.0;23.565;19.098
NE;BA;Tipo II-C;Conj. Ourolândia II;Pedra Pintada I;BAPP01;EOL.CV.BA.049142-0.01;2025-05-01 00:00:00;10.977;0.0;44.222;47.112
NE;BA;Tipo II-C;Conj. Ourolândia II;Pedra Pintada II;BAPP02;EOL.CV.BA.049143-8.01;2025-05-01 00:00:00;9.729;0.0;37.917;43.788
NE;BA;Tipo II-C;Conj. Ourolândia II;Pedra Pintada III;BAPP03;EOL.CV.BA.049144-6.01;2025-05-01 00:00:00;9.729;0.0;35.452;37.167
NE;BA;Tipo II-C;Conj. Ourolândia II;Pedra Pintada IV;BAPP04;EOL.CV.BA.049145-4.01;2025-05-01 00:00:00;7.872;0.0;21.793;28.364
NE;BA;Tipo II-C;Conj. Pelourinho;Pelourinho;BAUEPO;EOL.CV.BA.030793-9.01;2025-05-01 00:00:00;0.0;1.0;0.0;18.892
NE;BA;Tipo II-C;Conj. Araçás;Pilões;BAUEPI;EOL.CV.BA.030776-9.01;2025-05-01 00:00:00;8.807;0.0;17.113;18.205
NE;BA;Tipo II-C;Conj. Igaporã II;Pindaí;BAUEPD;EOL.CV.BA.030324-0.01;2025-05-01 00:00:00;12.163;0.0;23.214;24.425
NE;BA;Tipo II-C;Conj. Igaporã II;Planaltina;BAUEPT;EOL.CV.BA.030322-4.01;2025-05-01 00:00:00;12.097;0.0;26.872;27.956
NE;BA;Tipo II-C;Conj. Igaporã II;Porto Seguro;BAUEPS;EOL.CV.BA.030323-2.01;2025-05-01 00:00:00;14.6;0.0;6.597;6.64
NE;BA;Tipo II-C;Conj. Cristal;Primavera;BAUEPR;EOL.CV.BA.030726-2.01;2025-05-01 00:00:00;10.75;0.0;26.991;29.321
NE;BA;Tipo II-C;Conj. Igaporã III 500 kV;Quina;BAEQUN;EOL.CV.BA.032364-0.01;2025-05-01 00:00:00;16.09;0.0;10.335;6.035
NE;BA;Tipo II-C;Conj. Igaporã II;Rio Verde;BAUERV;EOL.CV.BA.030341-0.01;2025-05-01 00:00:00;12.7;0.0;29.468;29.735
NE;BA;Tipo II-C;Conj. Igaporã III 500 kV;Sabiu;BAESBU;EOL.CV.BA.032108-7.01;2025-05-01 00:00:00;15.541;0.0;12.346;10.541
NE;BA;Tipo II-C;Conj. Cristal;São Judas;BAESJU;EOL.CV.BA.030725-4.01;2025-05-01 00:00:00;0.0;1.0;0.0;28.473
NE;BA;Tipo II-C;Conj. Pedra Branca;São Pedro do Lago;BAUEPL;EOL.CV.BA.030456-5.01;2025-05-01 00:00:00;7.537;0.0;15.868;16.672
NE;BA;Tipo II-C;Conj. Tamboril II;São Salvador;BAESSA;EOL.CV.BA.031120-0.01;2025-05-01 00:00:00;10.108;0.0;12.614;12.232
NE;BA;Tipo II-C;Conj. Brotas de Macaúbas;Seabra;BAUESR;EOL.CV.BA.030306-2.01;2025-05-01 00:00:00;11.424;0.0;24.845;25.445
NE;BA;Tipo II-C;Conj. Morrão;Seraíma;BAUESE;EOL.CV.BA.030546-4.01;2025-05-01 00:00:00;12.599;0.0;29.111;28.776
NE;BA;Tipo II-C;Conj. Serra da Babilônia;Serra da Babilônia  X;BAEB10;EOL.CV.BA.032469-8.01;2025-05-01 00:00:00;11.216;0.0;24.952;27.311
NE;BA;Tipo II-C;Conj. Serra da Babilônia;Serra da Babilônia A;BAEB0A;EOL.CV.BA.037083-5.01;2025-05-01 00:00:00;10.285;0.0;17.988;13.371
NE;BA;Tipo II-C;Conj. Serra da Babilônia;Serra da Babilônia B;BAEB0B;EOL.CV.BA.040608-2.01;2025-05-01 00:00:00;13.477;0.0;29.406;29.057
NE;BA;Tipo II-C;Conj. Serra da Babilônia;Serra da Babilônia C;BAEB0C;EOL.CV.BA.040609-0.01;2025-05-01 00:00:00;9.787;0.0;22.83;18.115
NE;BA;Tipo II-C;Conj. Serra da Babilônia;Serra da Babilônia D;BAEB0D;EOL.CV.BA.040610-4.01;2025-05-01 00:00:00;13.829;0.0;27.611;20.001
NE;BA;Tipo II-C;Conj. Serra da Babilônia;Serra da Babilônia E;BAEB0E;EOL.CV.BA.040611-2.01;2025-05-01 00:00:00;9.789;0.0;22.879;20.112
NE;BA;Tipo II-C;Conj. Serra da Babilônia;Serra da Babilônia F;BAEB0F;EOL.CV.BA.040612-0.01;2025-05-01 00:00:00;15.371;0.0;19.888;10.091
NE;BA;Tipo II-C;Conj. Serra da Babilônia;Serra da Babilônia II;BAEB02;EOL.CV.BA.032462-0.01;2025-05-01 00:00:00;12.573;0.0;24.186;27.354
NE;BA;Tipo II-C;Conj. Serra da Babilônia;Serra da Babilônia IX;BAEB9;EOL.CV.BA.032465-5.01;2025-05-01 00:00:00;12.952;0.0;26.669;27.23
NE;BA;Tipo II-C;Conj. Serra da Babilônia;Serra da Babilônia VI;BAEB06;EOL.CV.BA.032466-3.01;2025-05-01 00:00:00;13.573;0.0;24.754;25.222
NE;BA;Tipo II-C;Conj. Serra da Babilônia;Serra da Babilônia VII;BAEB07;EOL.CV.BA.032467-1.01;2025-05-01 00:00:00;11.694;0.0;22.88;27.09
NE;BA;Tipo II-C;Conj. Serra da Babilônia;Serra da Babilônia VIII;BAEB08;EOL.CV.BA.032468-0.01;2025-05-01 00:00:00;10.91;0.0;21.682;24.681
NE;BA;Tipo II-C;Conj. Serra da Babilônia;Serra da Babilônia XI;BAEB11;EOL.CV.BA.032470-1.01;2025-05-01 00:00:00;12.815;0.0;26.089;27.04
NE;BA;Tipo II-C;Conj. Serra da Babilônia;Serra da Babilônia XII;BAEB12;EOL.CV.BA.032471-0.01;2025-05-01 00:00:00;12.979;0.0;25.683;25.145
NE;BA;Tipo II-C;Conj. Santa Eugênia;Serra da Mangabeira;BASM01;EOL.CV.BA.044878-8.01;2025-05-01 00:00:00;10.956;0.0;52.414;60.896
NE;BA;Tipo II-C;Conj. Serra do Assuruá;Serra do Assuruá 1;BASA01;EOL.CV.BA.049371-6.01;2025-05-01 00:00:00;7.985;0.0;21.512;26.143
NE;BA;Tipo II-C;Conj. Serra do Assuruá;Serra do Assuruá 11;BASA11;EOL.CV.BA.049381-3.01;2025-05-01 00:00:00;6.674;0.0;11.348;15.989
NE;BA;Tipo II-C;Conj. Serra do Assuruá;Serra do Assuruá 13;BASA13;EOL.CV.BA.049383-0.01;2025-05-01 00:00:00;9.449;0.0;29.574;32.531
NE;BA;Tipo II-C;Conj. Serra do Assuruá;Serra do Assuruá 14;BASA14;EOL.CV.BA.049387-2.01;2025-05-01 00:00:00;8.8;0.0;21.939;23.051
NE;BA;Tipo II-C;Conj. Serra do Assuruá;Serra do Assuruá 15;BASA15;EOL.CV.BA.049388-0.01;2025-05-01 00:00:00;9.242;0.0;24.345;26.375
NE;BA;Tipo II-C;Conj. Serra do Assuruá;Serra do Assuruá 16;BASA16;EOL.CV.BA.049389-9.01;2025-05-01 00:00:00;5.116;0.0;2.413;3.44
NE;BA;Tipo II-C;Conj. Serra do Assuruá;Serra do Assuruá 17;BASA17;EOL.CV.BA.049390-2.01;2025-05-01 00:00:00;10.153;0.0;37.902;34.094
NE;BA;Tipo II-C;Conj. Serra do Assuruá;Serra do Assuruá 18;BASA18;EOL.CV.BA.049391-0.01;2025-05-01 00:00:00;7.138;0.0;16.393;18.837
NE;BA;Tipo II-C;Conj. Serra do Assuruá;Serra do Assuruá 19;BASA19;EOL.CV.BA.049392-9.01;2025-05-01 00:00:00;9.377;0.0;29.155;29.267
NE;BA;Tipo II-C;Conj. Serra do Assuruá;Serra do Assuruá 2;BASA02;EOL.CV.BA.049372-4.01;2025-05-01 00:00:00;10.788;0.0;14.359;13.364
NE;BA;Tipo II-C;Conj. Serra do Assuruá;Serra do Assuruá 20;BASA20;EOL.CV.BA.049393-7.01;2025-05-01 00:00:00;8.007;0.0;16.272;17.947
NE;BA;Tipo II-C;Conj. Serra do Assuruá;Serra do Assuruá 21;BASA21;EOL.CV.BA.049394-5.01;2025-05-01 00:00:00;5.795;0.0;8.498;14.535
NE;BA;Tipo II-C;Conj. Serra do Assuruá;Serra do Assuruá 22;BASA22;EOL.CV.BA.049395-3.01;2025-05-01 00:00:00;9.853;0.0;5.714;22.303
NE;BA;Tipo II-C;Conj. Serra do Assuruá;Serra do Assuruá 23;BASA23;EOL.CV.BA.049396-1.01;2025-05-01 00:00:00;8.242;0.0;18.2;15.31
NE;BA;Tipo II-C;Conj. Serra do Assuruá;Serra do Assuruá 24;BASA24;EOL.CV.BA.049397-0.01;2025-05-01 00:00:00;9.677;0.0;19.346;18.133
NE;BA;Tipo II-C;Conj. Serra do Assuruá;Serra do Assuruá 3;BASA03;EOL.CV.BA.049373-2.01;2025-05-01 00:00:00;6.683;0.0;9.195;13.476
NE;BA;Tipo II-C;Conj. Serra do Assuruá;Serra do Assuruá 4;BASA04;EOL.CV.BA.049374-0.01;2025-05-01 00:00:00;8.863;0.0;20.25;11.404
NE;BA;Tipo II-C;Conj. Serra do Assuruá;Serra do Assuruá 6;BASA06;EOL.CV.BA.049376-7.01;2025-05-01 00:00:00;8.545;0.0;21.202;23.63
NE;BA;Tipo II-C;Conj. Serra do Assuruá;Serra do Assuruá 8;BASA08;EOL.CV.BA.049378-3.01;2025-05-01 00:00:00;7.026;0.0;10.116;9.192
NE;BA;Tipo II-C;Conj. Serra do Assuruá;Serra do Assuruá 9;BASA09;EOL.CV.BA.049379-1.01;2025-05-01 00:00:00;5.909;0.0;6.961;9.746
NE;BA;Tipo II-C;Conj. Caetité;Serra do Espinhaço;BAUESP;EOL.CV.BA.030802-1.01;2025-05-01 00:00:00;12.998;0.0;17.657;18.103
NE;BA;Tipo II-C;Conj. Arizona;Serra do Fogo;BAESEF;EOL.CV.BA.035222-5.01;2025-05-01 00:00:00;8.679;0.0;18.431;19.352
NE;BA;Tipo II-C;Conj. Igaporã II;Serra do Salto;BAUESS;EOL.CV.BA.030314-3.01;2025-05-01 00:00:00;14.153;0.0;18.924;18.91
NE;BA;Tipo II-C;Conj. Arizona;Serra do Vento;BAESEV;EOL.CV.BA.035229-2.01;2025-05-01 00:00:00;10.015;0.0;27.55;27.877
NE;BA;Tipo II-C;Conj. Pedra Branca;Sete Gameleiras;BAUESG;EOL.CV.BA.030455-7.01;2025-05-01 00:00:00;7.543;0.0;14.617;17.416
NE;BA;Tipo II-C;Conj. Tamboril II;Taboquinha;BAETBQ;EOL.CV.BA.031406-4.01;2025-05-01 00:00:00;17.331;0.0;17.537;13.406
NE;BA;Tipo II-C;Conj. Pindaí II 230 kV;Tabua;BAETAB;EOL.CV.BA.031403-0.01;2025-05-01 00:00:00;13.599;0.0;6.61;4.581
NE;BA;Tipo II-C;Conj. BW Guirapá II;Tamanduá Mirim;BAETAM;EOL.CV.BA.030753-0.01;2025-05-01 00:00:00;13.51;0.0;26.831;26.346
NE;BA;Tipo II-C;Conj. GPEXPAN;Tamanduá Mirim 2;BAETM2;EOL.CV.BA.031606-7.01;2025-05-01 00:00:00;5.9;1.0;0.0;7.613
NE;BA;Tipo II-C;Conj. Araçás;Tanque;BAUETQ;EOL.CV.BA.030544-8.01;2025-05-01 00:00:00;11.131;0.0;25.816;27.546
NE;BA;Tipo II-C;Conj. BW Guirapá I;Teiu;BAETEI;EOL.CV.BA.030731-9.01;2025-05-01 00:00:00;12.242;0.0;14.519;15.051
NE;BA;Tipo II-C;Conj. GPEXPAN;Teiú 2;BAETE2;EOL.CV.BA.031431-5.01;2025-05-01 00:00:00;4.8;1.0;0.0;2.348
NE;BA;Tipo II-C;Conj. GPEXPAN;Teiú 3;BAETE3;EOL.CV.BA.037093-2.01;2025-05-01 00:00:00;13.918;0.0;22.289;22.672
NE;BA;Tipo II-C;Conj. Tucano;Tucano II;BATU02;EOL.CV.BA.032567-8.01;2025-05-01 00:00:00;11.046;0.0;21.619;24.209
NE;BA;Tipo II-C;Conj. Tucano;Tucano III;BATU03;EOL.CV.BA.032568-6.01;2025-05-01 00:00:00;10.286;0.0;31.028;33.682
NE;BA;Tipo II-C;Conj. Tucano;Tucano IV;BATU04;EOL.CV.BA.032569-4.01;2025-05-01 00:00:00;10.419;0.0;31.629;13.429
NE;BA;Tipo II-C;Conj. Tucano;Tucano VI;BATU06;EOL.CV.BA.032578-3.01;2025-05-01 00:00:00;9.18;0.0;25.574;35.114
NE;BA;Tipo II-C;Conj. Tucano;Tucano VII;BATU07;EOL.CV.BA.032579-1.01;2025-05-01 00:00:00;11.736;0.0;47.779;51.764
NE;BA;Tipo II-C;Conj. Tucano;Tucano VIII;BATU08;EOL.CV.BA.032580-5.01;2025-05-01 00:00:00;9.471;0.0;32.532;42.315
NE;BA;Tipo II-C;Conj. Tucano;Tucano X;BATU10;EOL.CV.BA.032584-8.01;2025-05-01 00:00:00;9.541;0.0;32.926;39.12
NE;BA;Tipo II-C;Conj. Tucano;Tucano XVI;BATU16;EOL.CV.BA.036989-6.01;2025-05-01 00:00:00;10.574;0.0;10.533;9.337
NE;BA;Tipo II-C;Conj. Arizona;Umburana de Cheiro;BAEUMC;EOL.CV.BA.035233-0.01;2025-05-01 00:00:00;8.524;0.0;6.187;22.125
NE;BA;Tipo II-C;Conj. Umburanas;Umburanas 1;BAEU01;EOL.CV.BA.031738-1.01;2025-05-01 00:00:00;10.825;0.0;22.696;21.322
NE;BA;Tipo II-C;Conj. Umburanas;Umburanas 10;BAEU10;EOL.CV.BA.031742-0.01;2025-05-01 00:00:00;7.062;1.0;0.0;16.899
NE;BA;Tipo II-C;Conj. Umburanas;Umburanas 11;BAEU11;EOL.CV.BA.031744-6.01;2025-05-01 00:00:00;11.283;0.0;14.426;14.507
NE;BA;Tipo II-C;Conj. Umburanas;Umburanas 13;BAEU13;EOL.CV.BA.031752-7.01;2025-05-01 00:00:00;4.624;0.0;1.986;2.648
NE;BA;Tipo II-C;Conj. Umburanas;Umburanas 15;BAEU15;EOL.CV.BA.031754-3.01;2025-05-01 00:00:00;9.287;0.0;15.213;14.751
NE;BA;Tipo II-C;Conj. Umburanas;Umburanas 16;BAEU16;EOL.CV.BA.031755-1.01;2025-05-01 00:00:00;5.12;0.0;5.671;19.071
NE;BA;Tipo II-C;Conj. Umburanas;Umburanas 17;BAEU17;EOL.CV.BA.033634-3.01;2025-05-01 00:00:00;10.731;0.0;20.717;16.596
NE;BA;Tipo II-C;Conj. Umburanas;Umburanas 18;BAEU18;EOL.CV.BA.031756-0.01;2025-05-01 00:00:00;9.562;0.0;8.191;6.305
NE;BA;Tipo II-C;Conj. Umburanas;Umburanas 19;BAEU19;EOL.CV.BA.033635-1.01;2025-05-01 00:00:00;10.747;0.0;21.295;24.393
NE;BA;Tipo II-C;Conj. Umburanas;Umburanas 2;BAEU02;EOL.CV.BA.031740-3.01;2025-05-01 00:00:00;7.699;0.0;11.391;14.16
NE;BA;Tipo II-C;Conj. Umburanas;Umburanas 21;BAEU21;EOL.CV.BA.033636-0.01;2025-05-01 00:00:00;8.962;0.0;14.188;16.206
NE;BA;Tipo II-C;Conj. Umburanas;Umburanas 23;BAEU23;EOL.CV.BA.033637-8.01;2025-05-01 00:00:00;10.253;0.0;13.399;13.119
NE;BA;Tipo II-C;Conj. Umburanas;Umburanas 25;BAEU25;EOL.CV.BA.033639-4.01;2025-05-01 00:00:00;10.747;0.0;15.194;15.888
NE;BA;Tipo II-C;Conj. Umburanas;Umburanas 3;BAEU03;EOL.CV.BA.031741-1.01;2025-05-01 00:00:00;9.459;0.0;16.232;17.614
NE;BA;Tipo II-C;Conj. Umburanas;Umburanas 5;BAEU05;EOL.CV.BA.031737-3.01;2025-05-01 00:00:00;11.774;0.0;16.352;12.382
NE;BA;Tipo II-C;Conj. Umburanas;Umburanas 6;BAEU06;EOL.CV.BA.031796-9.01;2025-05-01 00:00:00;13.0;0.0;19.054;17.026
NE;BA;Tipo II-C;Conj. Umburanas;Umburanas 8;BAEU08;EOL.CV.BA.031832-9.01;2025-05-01 00:00:00;8.951;0.0;18.694;20.878
NE;BA;Tipo II-C;Conj. Umburanas;Umburanas 9;BAEU09;EOL.CV.BA.031743-8.01;2025-05-01 00:00:00;7.672;0.0;10.387;12.726
NE;BA;Tipo II-C;Conj. Igaporã III 500 kV;Umbuzeiro;BAEUMB;EOL.CV.BA.032111-7.01;2025-05-01 00:00:00;14.157;0.0;17.288;15.229
NE;BA;Tipo II-C;Conj. Pindaí II 230 kV;Vaqueta;BAEVAQ;EOL.CV.BA.031424-2.01;2025-05-01 00:00:00;13.889;0.0;18.984;11.809
NE;BA;Tipo II-C;Conj. Igaporã III 500 kV;Vellozia;BAEVLZ;EOL.CV.BA.032113-3.01;2025-05-01 00:00:00;12.674;0.0;12.134;14.106
NE;BA;Tipo II-C;Conj. Campo Formoso;Ventos da Andorinha;BAUEVA;EOL.CV.BA.030944-3.01;2025-05-01 00:00:00;12.375;0.0;24.153;17.688
NE;BA;Tipo II-C;Conj. Ventos da Bahia;Ventos da Bahia I;BAEB01;EOL.CV.BA.032526-0.01;2025-05-01 00:00:00;11.431;0.0;25.541;26.232
NE;BA;Tipo II-C;Conj. Ventos da Bahia;Ventos da Bahia III;BAEB03;EOL.CV.BA.032527-9.01;2025-05-01 00:00:00;11.431;0.0;29.998;30.352
NE;BA;Tipo II-C;Conj. Ventos da Bahia;Ventos da Bahia IX;BAEB09;EOL.CV.BA.032531-7.01;2025-05-01 00:00:00;8.857;0.0;18.85;18.442
NE;BA;Tipo II-C;Conj. Ventos da Bahia;Ventos da Bahia XIII;BAEB13;EOL.CV.BA.032535-0.01;2025-05-01 00:00:00;7.256;0.0;18.9;17.932
NE;BA;Tipo II-C;Conj. Ventos da Bahia;Ventos da Bahia XIV;BAEB14;EOL.CV.BA.032536-8.01;2025-05-01 00:00:00;7.802;0.0;16.706;7.516
NE;BA;Tipo II-C;Conj. Ventos da Bahia;Ventos da Bahia XVIII;BAEB18;EOL.CV.BA.034883-0.01;2025-05-01 00:00:00;8.244;0.0;18.061;19.84
NE;BA;Tipo II-C;Conj. Ventos da Bahia;Ventos da Bahia XXIII;BAEB23;EOL.CV.BA.035234-9.01;2025-05-01 00:00:00;9.102;0.0;27.677;28.036
NE;BA;Tipo II-C;Conj. Ventos da Bahia;Ventos da Bahia XXVII;BAEB27;EOL.CV.BA.034889-9.01;2025-05-01 00:00:00;9.728;0.0;38.623;25.152
NE;BA;Tipo II-C;Conj. Babilônia;Ventos da Santa Beatriz;BAESBE;EOL.CV.BA.034738-8.01;2025-05-01 00:00:00;10.667;0.0;26.582;25.993
NE;BA;Tipo II-C;Conj. Morro do Chapéu Sul;Ventos da Santa Dulce;BAESTD;EOL.CV.BA.033648-3.01;2025-05-01 00:00:00;9.5;0.0;23.856;19.546
NE;BA;Tipo II-C;Conj. Morro do Chapéu Sul;Ventos da Santa Esperança;BAESTE;EOL.CV.BA.033649-1.01;2025-05-01 00:00:00;7.606;0.0;18.297;20.086
NE;BA;Tipo II-C;Conj. Campo Formoso;Ventos de Campo Formoso I;BAEVC1;EOL.CV.BA.030943-5.01;2025-05-01 00:00:00;8.373;0.0;13.161;19.131
NE;BA;Tipo II-C;Conj. Campo Formoso;Ventos de Campo Formoso II;BAEVC2;EOL.CV.BA.031010-7.01;2025-05-01 00:00:00;11.51;0.0;25.23;25.354
NE;BA;Tipo II-C;Conj. Campo Formoso;Ventos de Guarás I;BAUEVG;EOL.CV.BA.031563-0.01;2025-05-01 00:00:00;12.22;0.0;24.687;24.364
NE;BA;Tipo II-C;Conj. Campo Formoso;Ventos de Morrinhos;BAUEVM;EOL.CV.BA.030945-1.01;2025-05-01 00:00:00;9.829;0.0;21.241;17.512
NE;BA;Tipo II-C;Conj. Babilônia;Ventos de Santa Aparecida;BAESAC;EOL.CV.BA.034736-1.01;2025-05-01 00:00:00;9.594;0.0;24.3;26.02
NE;BA;Tipo II-C;Conj. Babilônia;Ventos de Santa Aurora;BAESAU;EOL.CV.BA.034742-6.01;2025-05-01 00:00:00;10.655;0.0;24.452;21.677
NE;BA;Tipo II-C;Conj. Babilônia;Ventos de Santa Emilia;BAESEM;EOL.CV.BA.034717-5.01;2025-05-01 00:00:00;8.807;0.0;20.739;20.592
NE;BA;Tipo II-C;Conj. Morro do Chapéu Sul II;Ventos de Santa Esperança 08;BAES08;EOL.CV.BA.034661-6.01;2025-05-01 00:00:00;12.959;0.0;24.336;0.0
NE;BA;Tipo II-C;Conj. Morro do Chapéu Sul II;Ventos de Santa Esperança 13;BAES13;EOL.CV.BA.034692-6.01;2025-05-01 00:00:00;12.301;0.0;31.091;32.811
NE;BA;Tipo II-C;Conj. Morro do Chapéu Sul II;Ventos de Santa Esperança 15;BAES15;EOL.CV.BA.034507-5.01;2025-05-01 00:00:00;8.417;0.0;27.456;41.202
NE;BA;Tipo II-C;Conj. Morro do Chapéu Sul II;Ventos de Santa Esperança 16;BAES16;EOL.CV.BA.034508-3.01;2025-05-01 00:00:00;13.638;0.0;40.422;41.05
NE;BA;Tipo II-C;Conj. Morro do Chapéu Sul II;Ventos de Santa Esperança 17;BAES17;EOL.CV.BA.034509-1.01;2025-05-01 00:00:00;10.215;0.0;32.758;41.015
NE;BA;Tipo II-C;Conj. Morro do Chapéu Sul II;Ventos de Santa Esperança 21;BAES21;EOL.CV.BA.034511-3.01;2025-05-01 00:00:00;10.204;0.0;37.041;41.065
NE;BA;Tipo II-C;Conj. Morro do Chapéu Sul II;Ventos de Santa Esperança 22;BAES22;EOL.CV.BA.034512-1.01;2025-05-01 00:00:00;9.836;0.0;34.492;0.0
NE;BA;Tipo II-C;Conj. Morro do Chapéu Sul II;Ventos de Santa Esperança 25;BAES25;EOL.CV.BA.034513-0.01;2025-05-01 00:00:00;12.627;0.0;24.4;3.31
NE;BA;Tipo II-C;Conj. Morro do Chapéu Sul II;Ventos de Santa Esperança 26;BAES26;EOL.CV.BA.034514-8.01;2025-05-01 00:00:00;14.594;0.0;45.08;30.504
NE;BA;Tipo II-C;Conj. Santa Eugênia;Ventos de Santa Eugenia 01;BAVE01;EOL.CV.BA.038077-6.01;2025-05-01 00:00:00;9.641;0.0;36.209;45.296
NE;BA;Tipo II-C;Conj. Santa Eugênia;Ventos de Santa Eugenia 02;BAVE02;EOL.CV.BA.038078-4.01;2025-05-01 00:00:00;10.583;0.0;8.251;6.944
NE;BA;Tipo II-C;Conj. Santa Eugênia;Ventos de Santa Eugenia 03;BAVE03;EOL.CV.BA.038079-2.01;2025-05-01 00:00:00;12.794;0.0;37.438;34.216
NE;BA;Tipo II-C;Conj. Santa Eugênia;Ventos de Santa Eugenia 05;BAVE05;EOL.CV.BA.038081-4.01;2025-05-01 00:00:00;12.175;0.0;30.109;33.297
NE;BA;Tipo II-C;Conj. Santa Eugênia;Ventos de Santa Eugenia 06;BAVE06;EOL.CV.BA.038082-2.01;2025-05-01 00:00:00;11.519;0.0;24.811;27.355
NE;BA;Tipo II-C;Conj. Santa Eugênia;Ventos de Santa Eugenia 07;BAVE07;EOL.CV.BA.038083-0.01;2025-05-01 00:00:00;10.702;0.0;11.39;11.013
NE;BA;Tipo II-C;Conj. Santa Eugênia;Ventos de Santa Eugenia 08;BAVE08;EOL.CV.BA.038084-9.01;2025-05-01 00:00:00;14.154;0.0;26.991;27.851
NE;BA;Tipo II-C;Conj. Santa Eugênia;Ventos de Santa Eugênia 09;BAVE09;EOL.CV.BA.038085-7.01;2025-05-01 00:00:00;8.85;0.0;20.286;23.457
NE;BA;Tipo II-C;Conj. Santa Eugênia;Ventos de Santa Eugenia 10;BAVE10;EOL.CV.BA.038086-5.01;2025-05-01 00:00:00;10.651;0.0;37.932;35.096
NE;BA;Tipo II-C;Conj. Santa Eugênia;Ventos de Santa Eugenia 11;BAVE11;EOL.CV.BA.038087-3.01;2025-05-01 00:00:00;13.389;0.0;26.264;25.7
