Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
CO;DF;BRASILIA;CMKS COMÉRCIO DE DERIVADOS DE PETRÓLEO LTDA;03.511.883/0001-92;QUADRA 101   AV. RECANTO DAS EMAS;12;0;RECANTO DAS EMAS;72600-100;DIESEL;05/07/2004;1,5;1,352;R$ / litro;CBPI
CO;DF;BRASILIA;MM COMERCIAL DE COMBUSTIVEIS LTDA;04.621.225/0001-16;QS 414 CONJUNTO B LOTE;2;;SAMAMBAIA;72320-582;GASOLINA;06/07/2004;2,1;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;MM COMERCIAL DE COMBUSTIVEIS LTDA;04.621.225/0001-16;QS 414 CONJUNTO B LOTE;2;;SAMAMBAIA;72320-582;ETANOL;06/07/2004;1,45;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;MM COMERCIAL DE COMBUSTIVEIS LTDA;04.621.225/0001-16;QS 414 CONJUNTO B LOTE;2;;SAMAMBAIA;72320-582;DIESEL;06/07/2004;1,55;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;CONTAGEM DERIVADOS DE PETRÓLEO LTDA.;37.149.861/0007-31;Q-QUADRA COMERCIO LOCAL;106;LOTE G;SANTA MARIA;72500-970;GASOLINA;05/07/2004;1,97;1,8347;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;CONTAGEM DERIVADOS DE PETRÓLEO LTDA.;37.149.861/0007-31;Q-QUADRA COMERCIO LOCAL;106;LOTE G;SANTA MARIA;72500-970;ETANOL;05/07/2004;1,14;0,962;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;CONTAGEM DERIVADOS DE PETRÓLEO LTDA.;37.149.861/0007-31;Q-QUADRA COMERCIO LOCAL;106;LOTE G;SANTA MARIA;72500-970;DIESEL;05/07/2004;1,49;1,2481;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;CONTAGEM DERIVADOS DE PETRÓLEO LTDA.;37.149.861/0008-12;AREA CENTRAL 3/4;S/N;LOTE 1 - RIACHOFUNDO;RIACHO FUNDO;71805-311;GASOLINA;05/07/2004;2,1;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;CONTAGEM DERIVADOS DE PETRÓLEO LTDA.;37.149.861/0008-12;AREA CENTRAL 3/4;S/N;LOTE 1 - RIACHOFUNDO;RIACHO FUNDO;71805-311;ETANOL;05/07/2004;1,45;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;CONTAGEM DERIVADOS DE PETRÓLEO LTDA.;37.149.861/0008-12;AREA CENTRAL 3/4;S/N;LOTE 1 - RIACHOFUNDO;RIACHO FUNDO;71805-311;DIESEL;05/07/2004;1,55;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;POSTO DE PETROLEO SAMAMBAIA LTDA;04.429.562/0001-06;QS 122 CONJUNTO;1;LOTE 04;SAMAMBAIA;72310-108;GASOLINA;06/07/2004;2,1;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;POSTO DE PETROLEO SAMAMBAIA LTDA;04.429.562/0001-06;QS 122 CONJUNTO;1;LOTE 04;SAMAMBAIA;72310-108;ETANOL;06/07/2004;1,45;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;POSTO DE PETROLEO SAMAMBAIA LTDA;04.429.562/0001-06;QS 122 CONJUNTO;1;LOTE 04;SAMAMBAIA;72310-108;DIESEL;06/07/2004;1,55;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;CONTAGEM DERIVADOS DE PETRÓLEO LTDA.;37.149.861/0003-08;QD 310 LT 01;S/N;;RECANTO DAS EMAS;72610-070;GASOLINA;05/07/2004;2,05;1,8204;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;CONTAGEM DERIVADOS DE PETRÓLEO LTDA.;37.149.861/0003-08;QD 310 LT 01;S/N;;RECANTO DAS EMAS;72610-070;ETANOL;05/07/2004;1,39;0,962;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;CONTAGEM DERIVADOS DE PETRÓLEO LTDA.;37.149.861/0003-08;QD 310 LT 01;S/N;;RECANTO DAS EMAS;72610-070;DIESEL;05/07/2004;1,5;1,3366;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;CONTAGEM DERIVADOS DE PETRÓLEO LTDA.;37.149.861/0004-99;RUA PRIMEIRA AVENIDA NORTE;S/N;LOTES 01/03;SAMAMBAIA;72310-108;GASOLINA;06/07/2004;1,98;1,8347;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;CONTAGEM DERIVADOS DE PETRÓLEO LTDA.;37.149.861/0004-99;RUA PRIMEIRA AVENIDA NORTE;S/N;LOTES 01/03;SAMAMBAIA;72310-108;ETANOL;06/07/2004;1,08;0,962;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;CONTAGEM DERIVADOS DE PETRÓLEO LTDA.;37.149.861/0004-99;RUA PRIMEIRA AVENIDA NORTE;S/N;LOTES 01/03;SAMAMBAIA;72310-108;DIESEL;06/07/2004;1,55;1,3455;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;MARLIM COMBUSTIVEIS LTDA;04.494.011/0001-26;QNO 06 PLL;S/N;;CEILÂNDIA;72237-100;GASOLINA;06/07/2004;2,09;1,8862;R$ / litro;CBPI
CO;DF;BRASILIA;MARLIM COMBUSTIVEIS LTDA;04.494.011/0001-26;QNO 06 PLL;S/N;;CEILÂNDIA;72237-100;ETANOL;06/07/2004;1,44;0,9881;R$ / litro;CBPI
CO;DF;BRASILIA;MARLIM COMBUSTIVEIS LTDA;04.494.011/0001-26;QNO 06 PLL;S/N;;CEILÂNDIA;72237-100;DIESEL;06/07/2004;1,55;1,3481;R$ / litro;CBPI
CO;DF;BRASILIA;CONTAGEM DERIVADOS DE PETRÓLEO LTDA.;37.149.861/0006-50;PRACA 01 POSTO Nº 4;S/N;SETOR LESTE;GAMA;72401-970;GASOLINA;05/07/2004;2,09;1,8567;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;CONTAGEM DERIVADOS DE PETRÓLEO LTDA.;37.149.861/0006-50;PRACA 01 POSTO Nº 4;S/N;SETOR LESTE;GAMA;72401-970;ETANOL;05/07/2004;1,44;0,962;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;CONTAGEM DERIVADOS DE PETRÓLEO LTDA.;37.149.861/0006-50;PRACA 01 POSTO Nº 4;S/N;SETOR LESTE;GAMA;72401-970;DIESEL;05/07/2004;1,51;1,3455;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;AUTO POSTO DO NUCLEO LTDA;04.285.663/0001-50;VIA NB;1;PLL 03;NUCLEO BANDEIRANTE;71710-300;GASOLINA;05/07/2004;2,1;;R$ / litro;CBPI
CO;DF;BRASILIA;AUTO POSTO DO NUCLEO LTDA;04.285.663/0001-50;VIA NB;1;PLL 03;NUCLEO BANDEIRANTE;71710-300;ETANOL;05/07/2004;1,45;;R$ / litro;CBPI
CO;DF;BRASILIA;AUTO POSTO DO NUCLEO LTDA;04.285.663/0001-50;VIA NB;1;PLL 03;NUCLEO BANDEIRANTE;71710-300;DIESEL;05/07/2004;1,55;;R$ / litro;CBPI
CO;DF;BRASILIA;BSB DERIVADOS DE PETROLEO LTDA;02.287.572/0001-29;AREA ESPECIAL DO SETOR J;SN;0;TAQUATINGA;72140-000;GASOLINA;05/07/2004;2,1;1,8223;R$ / litro;IPIRANGA
CO;DF;BRASILIA;BSB DERIVADOS DE PETROLEO LTDA;02.287.572/0001-29;AREA ESPECIAL DO SETOR J;SN;0;TAQUATINGA;72140-000;ETANOL;05/07/2004;1,45;0,9844;R$ / litro;IPIRANGA
CO;DF;BRASILIA;BSB DERIVADOS DE PETROLEO LTDA;02.287.572/0001-29;AREA ESPECIAL DO SETOR J;SN;0;TAQUATINGA;72140-000;DIESEL;05/07/2004;1,55;1,3444;R$ / litro;IPIRANGA
CO;DF;BRASILIA;RIBEIRO E PEREIRA LTDA;00.358.192/0005-36;QN-QUADRA NORTE 16 LOTE G;S/N;0;CANDANGOLÂNDIA;72210-160;GASOLINA;06/07/2004;2,1;;R$ / litro;CBPI
CO;DF;BRASILIA;RIBEIRO E PEREIRA LTDA;00.358.192/0005-36;QN-QUADRA NORTE 16 LOTE G;S/N;0;CANDANGOLÂNDIA;72210-160;ETANOL;06/07/2004;1,45;;R$ / litro;CBPI
CO;DF;BRASILIA;RIBEIRO E PEREIRA LTDA;00.358.192/0005-36;QN-QUADRA NORTE 16 LOTE G;S/N;0;CANDANGOLÂNDIA;72210-160;DIESEL;06/07/2004;1,55;;R$ / litro;CBPI
CO;DF;BRASILIA;CONTAGEM DERIVADOS DE PETRÓLEO LTDA.;37.149.861/0001-46;RODOVIA DF 420  C/ DF 150;S/N;LOTE PLLS;SOBRADINHO;73020-000;GASOLINA;05/07/2004;2,1;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;CONTAGEM DERIVADOS DE PETRÓLEO LTDA.;37.149.861/0001-46;RODOVIA DF 420  C/ DF 150;S/N;LOTE PLLS;SOBRADINHO;73020-000;ETANOL;05/07/2004;1,45;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;CONTAGEM DERIVADOS DE PETRÓLEO LTDA.;37.149.861/0001-46;RODOVIA DF 420  C/ DF 150;S/N;LOTE PLLS;SOBRADINHO;73020-000;DIESEL;05/07/2004;1,55;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;POSTO PARK TAGUATINGA DERIVADOS DE PETROLEO LTDA;01.624.992/0001-90;QI 04 LOTES 41/42;S/N;;TAGUATINGA;72135-040;GASOLINA;05/07/2004;2,1;1,8316;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;POSTO PARK TAGUATINGA DERIVADOS DE PETROLEO LTDA;01.624.992/0001-90;QI 04 LOTES 41/42;S/N;;TAGUATINGA;72135-040;ETANOL;05/07/2004;1,45;0,9604;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;POSTO PARK TAGUATINGA DERIVADOS DE PETROLEO LTDA;01.624.992/0001-90;QI 04 LOTES 41/42;S/N;;TAGUATINGA;72135-040;DIESEL;05/07/2004;1,55;1,344;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;EUROGAS - POSTOS DE SERVICOS LTDA.;03.648.818/0001-03;QUADRA QS 9 RUA 123;S/N;LOTE  06 08 10 12 E 14;AREAL (AGUAS CLARAS);71977-720;GASOLINA;06/07/2004;2,09;;R$ / litro;BRANCA
CO;DF;BRASILIA;EUROGAS - POSTOS DE SERVICOS LTDA.;03.648.818/0001-03;QUADRA QS 9 RUA 123;S/N;LOTE  06 08 10 12 E 14;AREAL (AGUAS CLARAS);71977-720;ETANOL;06/07/2004;1,42;;R$ / litro;BRANCA
CO;DF;BRASILIA;EUROGAS - POSTOS DE SERVICOS LTDA.;03.648.818/0001-03;QUADRA QS 9 RUA 123;S/N;LOTE  06 08 10 12 E 14;AREAL (AGUAS CLARAS);71977-720;DIESEL;06/07/2004;1,55;;R$ / litro;BRANCA
CO;DF;BRASILIA;CONTAGEM DERIVADOS DE PETRÓLEO LTDA.;37.149.861/0002-27;QUADRA 108, LOTE 1 PAG;S/N;;RECANTO DAS EMAS;72605-080;GASOLINA;05/07/2004;2,05;1,8273;R$ / litro;IPIRANGA
CO;DF;BRASILIA;CONTAGEM DERIVADOS DE PETRÓLEO LTDA.;37.149.861/0002-27;QUADRA 108, LOTE 1 PAG;S/N;;RECANTO DAS EMAS;72605-080;ETANOL;05/07/2004;1,39;0,9699;R$ / litro;IPIRANGA
CO;DF;BRASILIA;CONTAGEM DERIVADOS DE PETRÓLEO LTDA.;37.149.861/0002-27;QUADRA 108, LOTE 1 PAG;S/N;;RECANTO DAS EMAS;72605-080;DIESEL;05/07/2004;1,5;1,3381;R$ / litro;IPIRANGA
CO;DF;BRASILIA;MINA COMBUSTÍVEIS LTDA;72.636.491/0002-53;QS09, RUA123, LLOTES 24 E 26, S/N ÁGUAS CLARAS;S/N;;TAGUATINGA;72030-190;GASOLINA;06/07/2004;2,09;1,8314;R$ / litro;ALESAT
CO;DF;BRASILIA;MINA COMBUSTÍVEIS LTDA;72.636.491/0002-53;QS09, RUA123, LLOTES 24 E 26, S/N ÁGUAS CLARAS;S/N;;TAGUATINGA;72030-190;ETANOL;06/07/2004;1,42;0,7893;R$ / litro;ALESAT
CO;DF;BRASILIA;MINA COMBUSTÍVEIS LTDA;72.636.491/0002-53;QS09, RUA123, LLOTES 24 E 26, S/N ÁGUAS CLARAS;S/N;;TAGUATINGA;72030-190;DIESEL;06/07/2004;1,55;1,3757;R$ / litro;ALESAT
CO;DF;BRASILIA;JAJUR COMERCIO DE DERIVADOS DE PETROLEO LTDA;72.622.608/0001-69;LOC  SOF PLL 02;S/N;;PLANALTINA;73320-030;GASOLINA;05/07/2004;2,09;1,8347;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;JAJUR COMERCIO DE DERIVADOS DE PETROLEO LTDA;72.622.608/0001-69;LOC  SOF PLL 02;S/N;;PLANALTINA;73320-030;ETANOL;05/07/2004;1,38;0,962;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;JAJUR COMERCIO DE DERIVADOS DE PETROLEO LTDA;72.622.608/0001-69;LOC  SOF PLL 02;S/N;;PLANALTINA;73320-030;DIESEL;05/07/2004;1,46;1,3163;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;POSTO DE COMBUSTIVEIS GARANTIA LTDA;72.578.438/0001-62;QI 07 LOTES 01 A 04;S/N;SETOR DE INDUSTRIA;TAGUATINGA;72135-170;GASOLINA;05/07/2004;2,1;1,847;R$ / litro;BRANCA
CO;DF;BRASILIA;POSTO DE COMBUSTIVEIS GARANTIA LTDA;72.578.438/0001-62;QI 07 LOTES 01 A 04;S/N;SETOR DE INDUSTRIA;TAGUATINGA;72135-170;ETANOL;05/07/2004;1,45;0,4631;R$ / litro;BRANCA
CO;DF;BRASILIA;POSTO DE COMBUSTIVEIS GARANTIA LTDA;72.578.438/0001-62;QI 07 LOTES 01 A 04;S/N;SETOR DE INDUSTRIA;TAGUATINGA;72135-170;DIESEL;05/07/2004;1,55;1,351;R$ / litro;BRANCA
CO;DF;BRASILIA;PETRO RIOS COMERCIO DERIVADOS DE PETROLEO LTDA;38.074.571/0001-43;AVENIDA SANTOS DUMONT;1;SITIO DO GAMA;SANTA MARIA;72501-100;GASOLINA;05/07/2004;2,1;1,8212;R$ / litro;IPIRANGA
CO;DF;BRASILIA;PETRO RIOS COMERCIO DERIVADOS DE PETROLEO LTDA;38.074.571/0001-43;AVENIDA SANTOS DUMONT;1;SITIO DO GAMA;SANTA MARIA;72501-100;ETANOL;05/07/2004;1,45;0,4739;R$ / litro;IPIRANGA
CO;DF;BRASILIA;PETRO RIOS COMERCIO DERIVADOS DE PETROLEO LTDA;38.074.571/0001-43;AVENIDA SANTOS DUMONT;1;SITIO DO GAMA;SANTA MARIA;72501-100;DIESEL;05/07/2004;1,55;1,3393;R$ / litro;IPIRANGA
CO;DF;BRASILIA;BRACODEL - BRAZLANDIA COMERCIO DE PETROLEO E DERIVADOS LTDA;38.063.996/0001-57;LOC  CENTRO DE COM E DIVERS;;ST NORTE LOTE P;BRAZLANDIA;72720-000;GASOLINA;07/07/2004;2,09;1,8336;R$ / litro;BRANCA
CO;DF;BRASILIA;BRACODEL - BRAZLANDIA COMERCIO DE PETROLEO E DERIVADOS LTDA;38.063.996/0001-57;LOC  CENTRO DE COM E DIVERS;;ST NORTE LOTE P;BRAZLANDIA;72720-000;ETANOL;07/07/2004;1,44;0,7409;R$ / litro;BRANCA
CO;DF;BRASILIA;BRACODEL - BRAZLANDIA COMERCIO DE PETROLEO E DERIVADOS LTDA;38.063.996/0001-57;LOC  CENTRO DE COM E DIVERS;;ST NORTE LOTE P;BRAZLANDIA;72720-000;DIESEL;07/07/2004;1,54;1,3495;R$ / litro;BRANCA
CO;DF;BRASILIA;JIN THYE CHIANG;38.063.699/0001-01;AE-ÁREA ESPECIAL PIPOSTO DE GASOLINA;1;0;TAGUATINGA - CENTRO;70000-000;GASOLINA;05/07/2004;2,09;1,8209;R$ / litro;COSAN LUBRIFICANTES
CO;DF;BRASILIA;JIN THYE CHIANG;38.063.699/0001-01;AE-ÁREA ESPECIAL PIPOSTO DE GASOLINA;1;0;TAGUATINGA - CENTRO;70000-000;ETANOL;05/07/2004;1,44;0,92;R$ / litro;COSAN LUBRIFICANTES
CO;DF;BRASILIA;POSTO ESTRADA PARK LTDA;38.057.394/0001-97;QNL 30 CONJUNTO A LOTE;12;;TAGUATINGA;72120-190;GASOLINA;06/07/2004;2,1;;R$ / litro;BRANCA
CO;DF;BRASILIA;POSTO ESTRADA PARK LTDA;38.057.394/0001-97;QNL 30 CONJUNTO A LOTE;12;;TAGUATINGA;72120-190;ETANOL;06/07/2004;1,45;;R$ / litro;BRANCA
CO;DF;BRASILIA;POSTO ESTRADA PARK LTDA;38.057.394/0001-97;QNL 30 CONJUNTO A LOTE;12;;TAGUATINGA;72120-190;DIESEL;06/07/2004;1,55;;R$ / litro;BRANCA
CO;DF;BRASILIA;BR 070 COMERCIO DE DERIADOS DE PETROLEO LTDA;38.053.450/0001-15;ST-SETOR AUX. GAR. OFICE E COM AFINS SAGOGAN;6;0;TAGUATINGA - NORTE;72121-970;GASOLINA;06/07/2004;2,1;1,8434;R$ / litro;BRANCA
CO;DF;BRASILIA;BR 070 COMERCIO DE DERIADOS DE PETROLEO LTDA;38.053.450/0001-15;ST-SETOR AUX. GAR. OFICE E COM AFINS SAGOGAN;6;0;TAGUATINGA - NORTE;72121-970;ETANOL;06/07/2004;1,45;0,9859;R$ / litro;BRANCA
CO;DF;BRASILIA;BR 070 COMERCIO DE DERIADOS DE PETROLEO LTDA;38.053.450/0001-15;ST-SETOR AUX. GAR. OFICE E COM AFINS SAGOGAN;6;0;TAGUATINGA - NORTE;72121-970;DIESEL;06/07/2004;1,56;1,3429;R$ / litro;BRANCA
CO;DF;BRASILIA;AMORIM COMERCIO DE DERIVADOS DE PETROLEO LTDA;38.043.832/0001-68;LOCALIDADE QNN 34 AREA ESPECIAL F;S/N;0;CEILÂNDIA NORTE (CEILÂNDIA);72230-340;GASOLINA;06/07/2004;2,1;;R$ / litro;BRANCA
CO;DF;BRASILIA;AMORIM COMERCIO DE DERIVADOS DE PETROLEO LTDA;38.043.832/0001-68;LOCALIDADE QNN 34 AREA ESPECIAL F;S/N;0;CEILÂNDIA NORTE (CEILÂNDIA);72230-340;ETANOL;06/07/2004;1,45;;R$ / litro;BRANCA
CO;DF;BRASILIA;AMORIM COMERCIO DE DERIVADOS DE PETROLEO LTDA;38.043.832/0001-68;LOCALIDADE QNN 34 AREA ESPECIAL F;S/N;0;CEILÂNDIA NORTE (CEILÂNDIA);72230-340;DIESEL;06/07/2004;1,55;;R$ / litro;BRANCA
CO;DF;BRASILIA;AUTO SHOPPING SOBRADINHO DERIVADOS DE PETROLEO LTDA;37.128.428/0001-24;SAIN-SETOR DE ÁREAS ISOLADAS NORTE SAI PAG;S/N;LOTE 03;SOBRADINHO;73070-011;GASOLINA;05/07/2004;2,09;1,8375;R$ / litro;CBPI
CO;DF;BRASILIA;AUTO SHOPPING SOBRADINHO DERIVADOS DE PETROLEO LTDA;37.128.428/0001-24;SAIN-SETOR DE ÁREAS ISOLADAS NORTE SAI PAG;S/N;LOTE 03;SOBRADINHO;73070-011;ETANOL;05/07/2004;1,38;0,9596;R$ / litro;CBPI
CO;DF;BRASILIA;AUTO SHOPPING SOBRADINHO DERIVADOS DE PETROLEO LTDA;37.128.428/0001-24;SAIN-SETOR DE ÁREAS ISOLADAS NORTE SAI PAG;S/N;LOTE 03;SOBRADINHO;73070-011;DIESEL;05/07/2004;1,49;1,3384;R$ / litro;CBPI
CO;DF;BRASILIA;POSTO ZILLERTAL LTDA;37.121.498/0001-50;LOCALIDADE SAI P/ POSTO GASOLINA LOTE 04;S/N;0;SOBRADINHO;73040-130;GASOLINA;05/07/2004;2,09;1,8499;R$ / litro;COSAN LUBRIFICANTES
CO;DF;BRASILIA;POSTO ZILLERTAL LTDA;37.121.498/0001-50;LOCALIDADE SAI P/ POSTO GASOLINA LOTE 04;S/N;0;SOBRADINHO;73040-130;ETANOL;05/07/2004;1,38;0,9254;R$ / litro;COSAN LUBRIFICANTES
CO;DF;BRASILIA;POSTO ZILLERTAL LTDA;37.121.498/0001-50;LOCALIDADE SAI P/ POSTO GASOLINA LOTE 04;S/N;0;SOBRADINHO;73040-130;DIESEL;05/07/2004;1,49;1,3373;R$ / litro;COSAN LUBRIFICANTES
CO;DF;BRASILIA;PLAYTIME COMBUSTIVEIS E LUBRIFICANTES S/A;26.464.289/0001-93;QUADRA CSG 16;S/N;LOTE  1                   BLOCO 3;TAGUATINGA SUL (TAGUATINGA);72035-516;GASOLINA;05/07/2004;2,05;1,854;R$ / litro;RAIZEN
CO;DF;BRASILIA;PLAYTIME COMBUSTIVEIS E LUBRIFICANTES S/A;26.464.289/0001-93;QUADRA CSG 16;S/N;LOTE  1                   BLOCO 3;TAGUATINGA SUL (TAGUATINGA);72035-516;ETANOL;05/07/2004;1,39;1,042;R$ / litro;RAIZEN
CO;DF;BRASILIA;PLAYTIME COMBUSTIVEIS E LUBRIFICANTES S/A;26.464.289/0001-93;QUADRA CSG 16;S/N;LOTE  1                   BLOCO 3;TAGUATINGA SUL (TAGUATINGA);72035-516;DIESEL;05/07/2004;1,53;1,369;R$ / litro;RAIZEN
CO;DF;BRASILIA;JOBRAL COMERCIAL DE COMBUSTIVEIS LTDA;24.947.178/0001-02;NUCLEO RURAL PONTE ALTA NORTE;CH 03;;PONTE ALTA NORTE (GAMA);72427-010;GASOLINA;05/07/2004;2,09;1,795;R$ / litro;BRANCA
CO;DF;BRASILIA;JOBRAL COMERCIAL DE COMBUSTIVEIS LTDA;24.947.178/0001-02;NUCLEO RURAL PONTE ALTA NORTE;CH 03;;PONTE ALTA NORTE (GAMA);72427-010;ETANOL;05/07/2004;1,44;0,4846;R$ / litro;BRANCA
CO;DF;BRASILIA;JOBRAL COMERCIAL DE COMBUSTIVEIS LTDA;24.947.178/0001-02;NUCLEO RURAL PONTE ALTA NORTE;CH 03;;PONTE ALTA NORTE (GAMA);72427-010;DIESEL;05/07/2004;1,51;1,34;R$ / litro;BRANCA
CO;DF;BRASILIA;LR COMERCIO DE PRODUTOS E DERIVADOS DE PETROLEO LTDA;24.912.669/0001-18;QNO 15;S/N;LOTE PLL;CEILANDIA;72255-600;GASOLINA;06/07/2004;2,1;1,832;R$ / litro;BRANCA
CO;DF;BRASILIA;LR COMERCIO DE PRODUTOS E DERIVADOS DE PETROLEO LTDA;24.912.669/0001-18;QNO 15;S/N;LOTE PLL;CEILANDIA;72255-600;ETANOL;06/07/2004;1,45;1,1073;R$ / litro;BRANCA
CO;DF;BRASILIA;LR COMERCIO DE PRODUTOS E DERIVADOS DE PETROLEO LTDA;24.912.669/0001-18;QNO 15;S/N;LOTE PLL;CEILANDIA;72255-600;DIESEL;06/07/2004;1,56;1,3533;R$ / litro;BRANCA
CO;DF;BRASILIA;GOES COMBUSTIVEIS, LUBRIFICANTES E GLP LTDA;05.454.390/0001-93;SHCS W - CLSW 300 - A  - BLOCO 1;S/N;SETOR SUDOESTE;CRUZEIRO;70673-970;GASOLINA;06/07/2004;2,094;;R$ / litro;CBPI
CO;DF;BRASILIA;GOES COMBUSTIVEIS, LUBRIFICANTES E GLP LTDA;05.454.390/0001-93;SHCS W - CLSW 300 - A  - BLOCO 1;S/N;SETOR SUDOESTE;CRUZEIRO;70673-970;ETANOL;06/07/2004;1,444;;R$ / litro;CBPI
CO;DF;BRASILIA;GOES COMBUSTIVEIS, LUBRIFICANTES E GLP LTDA;05.454.390/0001-93;SHCS W - CLSW 300 - A  - BLOCO 1;S/N;SETOR SUDOESTE;CRUZEIRO;70673-970;DIESEL;06/07/2004;1,546;;R$ / litro;CBPI
CO;DF;BRASILIA;AMORIM E AMORIM EMPREENDIMENTOS COMERCIAIS;05.401.860/0001-50;NUC-NÚCLEO RURAL ALEXANDRE GUSMÃO;455;GLEBA 03;CEILÂNDIA;72155-000;GASOLINA;06/07/2004;2,1;1,8094;R$ / litro;BRANCA
CO;DF;BRASILIA;AMORIM E AMORIM EMPREENDIMENTOS COMERCIAIS;05.401.860/0001-50;NUC-NÚCLEO RURAL ALEXANDRE GUSMÃO;455;GLEBA 03;CEILÂNDIA;72155-000;ETANOL;06/07/2004;1,45;0,88;R$ / litro;BRANCA
CO;DF;BRASILIA;AMORIM E AMORIM EMPREENDIMENTOS COMERCIAIS;05.401.860/0001-50;NUC-NÚCLEO RURAL ALEXANDRE GUSMÃO;455;GLEBA 03;CEILÂNDIA;72155-000;DIESEL;06/07/2004;1,55;1,34;R$ / litro;BRANCA
CO;DF;BRASILIA;AUTO POSTO BRAGA LTDA;05.208.306/0001-51;QN-QUADRA NORTE 502;S/N;CONJUNTO 01, LOTE 02;SAMAMBAIA;72310-301;GASOLINA;06/07/2004;2,05;1,8204;R$ / litro;IPIRANGA
CO;DF;BRASILIA;AUTO POSTO BRAGA LTDA;05.208.306/0001-51;QN-QUADRA NORTE 502;S/N;CONJUNTO 01, LOTE 02;SAMAMBAIA;72310-301;ETANOL;06/07/2004;1,05;0,9699;R$ / litro;IPIRANGA
CO;DF;BRASILIA;AUTO POSTO BRAGA LTDA;05.208.306/0001-51;QN-QUADRA NORTE 502;S/N;CONJUNTO 01, LOTE 02;SAMAMBAIA;72310-301;DIESEL;06/07/2004;1,54;1,3262;R$ / litro;IPIRANGA
CO;DF;BRASILIA;AUTO POSTO PETROBRASÍLIA LTDA.;04.978.708/0001-72;QI-QUADRA INTERNA 616 CONJUNTO H;S/N;LOTE 01 - P L L;SAMAMBAIA;72310-300;GASOLINA;06/07/2004;2,07;1,8347;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;AUTO POSTO PETROBRASÍLIA LTDA.;04.978.708/0001-72;QI-QUADRA INTERNA 616 CONJUNTO H;S/N;LOTE 01 - P L L;SAMAMBAIA;72310-300;ETANOL;06/07/2004;1,45;0,962;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;AUTO POSTO PETROBRASÍLIA LTDA.;04.978.708/0001-72;QI-QUADRA INTERNA 616 CONJUNTO H;S/N;LOTE 01 - P L L;SAMAMBAIA;72310-300;DIESEL;06/07/2004;1,55;1,3455;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;SAO JORGE AUTO POSTO LTDA;04.224.065/0001-71;QUADRA 01 LOTES 180/200;S/N;ST LESTE INDUSTRIAL;GAMA;72491-010;GASOLINA;05/07/2004;2,09;1,8576;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
